URL,Date,Title,Text,Snippet
https://www.nytimes.com/2022/02/28/world/europe/russia-ukraine-invasion-questions.html,2022-02-28T23:21:23+0000,What Questions Do You Have About Russia’s Invasion of Ukraine?,"Times journalists covering the war in Ukraine are witnessing events on the ground as they unfold, reporting from battlefields, hospitals, improvised bomb shelters and contested cities. We also have journalists covering the conflict from numerous world capitals.","New York Times reporters will answer reader questions about the war, the world’s response and the effects of sanctions against Russia."
https://www.nytimes.com/2022/02/28/briefing/russia-ukraine-war-kharkiv-sanctions.html,2022-02-28T23:31:02+0000,A Barrage of Rockets Hits Kharkiv,"Good evening. This is your Russia-Ukraine War Briefing, a guide to the latest news and analysis about the conflict.",Russian forces escalate their attacks.
https://www.nytimes.com/2022/02/28/world/europe/russia-ukraine-war-kharkiv.html,2022-02-28T23:45:15+0000,Russian Rocket Barrage Kills Civilians as First Talks Show No Progress,"The first talks between Ukraine and Russia aimed at halting the Russian invasion were eclipsed Monday by a deadly Russian rocket assault on Kharkiv, Ukraine’s second-largest city, that raised new alarms about how far the Kremlin was willing to go to subjugate its smaller neighbor.","The deadly rocket assault on a residential area of Ukraine’s second-largest city signaled an escalation of Russian tactics, and overshadowed efforts at diplomacy."
https://www.nytimes.com/2022/02/28/us/politics/democratic-governors-election.html,2022-02-28T23:53:56+0000,Democratic Governors Look to Biden for a Political Reset,"Democratic governors and their allies are expressing deep anxiety about the political conditions facing their party as President Biden’s approval rating slumps in a year when three dozen governorships are on the line, including in some of the nation’s most important battleground states.","At a weekend fund-raising retreat, a group of governors worried about voters’ frustrations with Democrats. They hoped President Biden’s State of the Union speech would be a pivot point."
https://www.nytimes.com/2022/02/28/us/politics/texas-primary-candidates-midterms.html,2022-03-01T00:05:41+0000,What We’re Watching in Tuesday’s Texas Primary Election,Follow our live updates on the Texas primary election and election results.,The first election night of the 2022 midterms has some famous names and crowded primary races. Here’s a rundown.
https://www.nytimes.com/2022/02/28/us/politics/biden-state-of-the-union.html,2022-03-01T00:05:58+0000,"In State of the Union, Biden Will Focus on Economy and Global Response to Russia","President Biden will use his first State of the Union address on Tuesday to claim credit for a robust economy and a unified global response to Russia’s invasion of Ukraine, even as he acknowledges the pain of inflation and the struggle between “democracy and autocracy” around the world, administration officials said on Monday.",The speech was originally going to center primarily on the president’s domestic agenda. But the war in Europe has forced the White House to change gears.
https://www.nytimes.com/2022/02/28/us/politics/republicans-extremism-marjorie-taylor-greene.html,2022-03-01T00:06:44+0000,G.O.P. Leaders Condemn Lawmakers’ Appearance at White Nationalist Conference,"Republican congressional leaders on Monday broke their silence about the participation of two House Republicans at a far-right conference with ties to white supremacy, denouncing the actions of Representative Marjorie Taylor Greene of Georgia and Representative Paul Gosar of Arizona.",The participation of Representatives Marjorie Taylor Greene and Paul Gosar at a far-right event renewed calls for Republican leaders to root out extremism in their party.
https://www.nytimes.com/2022/02/28/world/europe/russia-parliament-ukraine-invasion.html,2022-03-01T00:11:53+0000,A few members of the Russian Parliament speak out against the war.,"Three members of Russia’s rubber-stamp Parliament have criticized their country’s war in Ukraine, a rare episode of dissent from within the Russian establishment.","In a rare show of dissent, three deputies of the State Duma have expressed regret about the attack."
https://www.nytimes.com/2022/02/28/us/politics/abortion-rights-measure-senate.html,2022-03-01T00:19:09+0000,Republicans Block Abortion Rights Measure in Senate,Republicans on Monday blocked the Senate from taking up sweeping abortion rights legislation as Democrats sought to put lawmakers on the record on the issue in advance of the midterm elections and a coming Supreme Court ruling on access to abortion.,"With a Supreme Court ruling looming, both parties expect the issue to resonate in this year’s midterm elections."
https://www.nytimes.com/2022/02/28/world/europe/us-russian-diplomats-un.html,2022-03-01T00:27:11+0000,The U.S. expels 12 Russian diplomats for spying as Ukraine dominates action at the U.N.,"With Russia’s invasion of Ukraine the center of attention at the United Nations, the United States said Monday that it would expel 12 Russian diplomats from Moscow’s U.N. mission, saying they were actually intelligence operatives who had spied on the United States.",The move is part of a larger effort to isolate Russia diplomatically and economically since it invaded Ukraine last week.
https://www.nytimes.com/2022/02/28/business/ukraine-crypto-donations.html,2022-03-01T00:31:13+0000,Ukraine Gets $22 Million in Crypto Donations to Fight Invasion,"As Russia’s invasion escalated over the weekend, Ukrainian officials made an unusual request on Twitter: Send us your crypto.",Cryptocurrency has provided a way for investors to quickly move funds to Ukrainian fighters.
https://www.nytimes.com/2022/02/28/us/politics/ukraine-russia-microsoft.html,2022-03-01T00:50:58+0000,"As Tanks Rolled Into Ukraine, So Did Malware. Then Microsoft Entered the War.","Last Wednesday, a few hours before Russian tanks began rolling into Ukraine, alarms went off inside Microsoft’s Threat Intelligence Center, warning of a never-before-seen piece of “wiper” malware that appeared aimed at the country’s government ministries and financial institutions.","After years of talks about the need for public-private partnerships to combat cyberattacks, the war in Ukraine is stress-testing the system."
https://www.nytimes.com/2022/02/28/business/disney-warner-bros-russia.html,2022-03-01T01:47:26+0000,Disney and Warner Bros. will pause theatrical movie releases in Russia.,"Disney said on Monday that it was “pausing” the release of films in Russia, becoming the first Hollywood studio to weigh in publicly on the matter. Warner Bros., which had vowed to press on with the release of “The Batman,” reversed course soon after Disney’s announcement and said it, too, would enact a pause.",Affected films include “The Batman” from Warner and “Turning Red” from Disney-Pixar.
https://www.nytimes.com/2022/02/28/world/europe/elon-musk-satellite-internet-ukraine.html,2022-03-01T05:36:26+0000,"Satellite internet terminals, sent by Elon Musk, arrive in Ukraine.","Ukraine’s vice prime minister said on Monday that internet terminals sent by Elon Musk, which were designed to work with satellites orbiting in space to provide online access, had arrived in the country.","Responding to a plea by a Ukrainian official, Mr. Musk delivered an unknown number of his Starlink terminals, which offer online connection via orbiting satellites, bypassing conventional providers."
https://www.nytimes.com/2022/03/01/arts/television/trevor-noah-putin-ukraine-war.html,2022-03-01T06:41:34+0000,Trevor Noah Reviews Putin’s Attempt at a Soviet Reunion,and lets us get paid to watch comedy. Here are the 50 best movies on Netflix right now.,"If bringing back the Soviet Union is Putin’s goal, the “Daily Show” host joked, long lines are a good start."
https://www.nytimes.com/2022/03/01/business/economy/russia-ukraine-sanctions-economy.html,2022-03-01T08:00:11+0000,"Within Days, Russia’s War on Ukraine Squeezes the Global Economy","In the span of just a few days, the global economic outlook has darkened while troops battled in Ukraine and unexpectedly potent financial sanctions rocked Russia’s economy and threatened to further fuel worldwide inflation.","The price of energy has already shot higher, and the conflict imperils supply chains, factors that could exacerbate inflation and suppress growth."
